user_id,wallet_id,ip_address,amount,tx_type,timestamp,location,device,is_night
user_185,wallet_852,192.168.1.211,247.24,contract_call,2025-06-15 14:54:33,US,mobile,1
user_18,wallet_164,192.168.1.11,34.27,transfer,2025-08-02 00:24:33,RU,mobile,1
user_862,wallet_653,192.168.1.205,967.06,stake,2025-06-26 10:07:33,CN,tablet,1
user_553,wallet_404,192.168.1.104,252.73,stake,2025-06-21 12:46:33,UK,tablet,1
user_915,wallet_387,192.168.1.143,325.42,exchange,2025-07-02 20:19:33,US,mobile,1
user_254,wallet_296,192.168.1.13,124.26,stake,2025-06-03 15:41:33,UK,tablet,1
user_58,wallet_715,192.168.1.238,413.08,exchange,2025-05-27 23:23:33,UK,tablet,1
user_632,wallet_988,192.168.1.180,232.02,stake,2025-06-15 11:40:33,DE,mobile,0
user_517,wallet_261,192.168.1.91,24.75,exchange,2025-07-25 14:13:33,RU,desktop,0
user_333,wallet_969,192.168.1.63,2.86,contract_call,2025-08-01 12:55:33,IN,mobile,0
user_244,wallet_63,192.168.1.209,141.91,exchange,2025-08-02 19:38:33,UK,desktop,0
user_830,wallet_780,192.168.1.25,817.87,transfer,2025-07-29 07:13:33,DE,mobile,1
user_998,wallet_814,192.168.1.91,149.74,exchange,2025-08-01 03:11:33,IN,tablet,0
user_827,wallet_540,192.168.1.172,400.25,stake,2025-06-01 17:21:33,RU,mobile,0
user_610,wallet_477,192.168.1.120,1065.08,transfer,2025-07-16 12:27:33,UK,mobile,1
user_501,wallet_446,192.168.1.68,114.09,contract_call,2025-06-19 04:50:33,RU,tablet,1
user_51,wallet_947,192.168.1.157,15.29,exchange,2025-07-01 05:09:33,DE,mobile,1
user_659,wallet_236,192.168.1.68,21.06,transfer,2025-06-21 09:00:33,US,mobile,0
user_265,wallet_458,192.168.1.114,32.55,stake,2025-05-28 20:54:33,DE,desktop,0
user_911,wallet_513,192.168.1.143,351.37,transfer,2025-06-19 01:37:33,CN,tablet,1
user_885,wallet_284,192.168.1.198,299.86,exchange,2025-07-06 22:40:33,DE,desktop,0
user_601,wallet_222,192.168.1.79,795.78,stake,2025-06-12 04:26:33,IN,tablet,1
user_266,wallet_795,192.168.1.190,91.19,stake,2025-06-09 14:51:33,BR,tablet,0
user_1,wallet_223,192.168.1.236,182.18,contract_call,2025-07-17 03:02:33,DE,tablet,0
user_152,wallet_375,192.168.1.134,109.25,contract_call,2025-07-21 18:45:33,US,mobile,1
user_38,wallet_822,192.168.1.224,794.8,transfer,2025-06-30 02:33:33,UK,tablet,0
user_96,wallet_411,192.168.1.74,1424.47,stake,2025-05-30 19:58:33,RU,mobile,0
user_960,wallet_235,192.168.1.124,287.55,transfer,2025-07-22 09:58:33,IN,desktop,1
user_227,wallet_366,192.168.1.157,396.3,exchange,2025-06-21 12:05:33,UK,desktop,0
user_926,wallet_702,192.168.1.106,252.55,stake,2025-05-27 23:25:33,BR,tablet,1
user_120,wallet_965,192.168.1.2,758.09,stake,2025-06-10 13:16:33,US,tablet,1
user_107,wallet_298,192.168.1.177,370.29,stake,2025-05-28 20:23:33,IN,tablet,1
user_18,wallet_744,192.168.1.20,4.95,transfer,2025-07-19 06:57:33,IN,desktop,1
user_803,wallet_680,192.168.1.198,153.31,contract_call,2025-07-29 07:40:33,CN,tablet,1
user_486,wallet_215,192.168.1.124,600.32,exchange,2025-06-28 21:50:33,US,mobile,0
user_138,wallet_733,192.168.1.65,2.71,contract_call,2025-07-10 18:51:33,US,desktop,1
user_262,wallet_367,192.168.1.122,560.6,stake,2025-07-24 16:46:33,RU,tablet,0
user_904,wallet_721,192.168.1.174,204.42,exchange,2025-06-22 03:57:33,UK,desktop,0
user_885,wallet_32,192.168.1.251,366.84,exchange,2025-06-02 14:13:33,IN,desktop,0
user_636,wallet_725,192.168.1.39,48.27,stake,2025-05-27 04:01:33,BR,mobile,1
user_552,wallet_433,192.168.1.59,594.09,transfer,2025-06-11 09:27:33,RU,desktop,0
user_551,wallet_139,192.168.1.1,111.07,exchange,2025-06-28 23:11:33,US,tablet,1
user_359,wallet_645,192.168.1.237,14.1,exchange,2025-06-21 01:48:33,CN,desktop,0
user_690,wallet_794,192.168.1.106,11.97,stake,2025-07-25 05:10:33,IN,tablet,0
user_726,wallet_784,192.168.1.105,195.75,contract_call,2025-05-27 15:54:33,UK,desktop,0
user_167,wallet_840,192.168.1.143,48.62,exchange,2025-06-05 15:33:33,UK,desktop,1
user_700,wallet_955,192.168.1.79,30.21,transfer,2025-06-22 01:14:33,CN,tablet,0
user_765,wallet_6,192.168.1.239,355.25,contract_call,2025-06-30 16:28:33,UK,mobile,0
user_505,wallet_428,192.168.1.63,367.06,stake,2025-07-26 07:04:33,US,mobile,0
user_254,wallet_326,192.168.1.153,38.56,transfer,2025-06-16 13:13:33,IN,mobile,1
user_363,wallet_3,192.168.1.149,162.8,transfer,2025-07-01 17:49:33,CN,desktop,1
user_457,wallet_484,192.168.1.251,431.57,transfer,2025-05-30 02:57:33,IN,tablet,1
user_338,wallet_235,192.168.1.208,50.1,contract_call,2025-07-24 09:51:33,CN,desktop,1
user_698,wallet_914,192.168.1.25,319.18,transfer,2025-06-29 19:49:33,BR,tablet,0
user_304,wallet_874,192.168.1.25,203.74,exchange,2025-07-16 13:25:33,BR,mobile,0
user_772,wallet_550,192.168.1.227,215.11,stake,2025-08-01 00:25:33,BR,tablet,0
user_233,wallet_25,192.168.1.11,102.41,transfer,2025-06-24 21:33:33,BR,desktop,0
user_864,wallet_109,192.168.1.219,248.11,contract_call,2025-07-23 12:50:33,UK,tablet,0
user_744,wallet_890,192.168.1.143,327.36,contract_call,2025-06-17 15:13:33,UK,desktop,1
user_227,wallet_657,192.168.1.146,75.35,stake,2025-06-05 07:23:33,DE,tablet,0
user_49,wallet_741,192.168.1.119,22.27,exchange,2025-06-21 02:12:33,US,tablet,0
user_74,wallet_652,192.168.1.162,6.8,contract_call,2025-07-30 08:41:33,UK,desktop,0
user_611,wallet_784,192.168.1.241,100.64,contract_call,2025-06-20 14:44:33,RU,desktop,0
user_951,wallet_390,192.168.1.113,49.4,contract_call,2025-06-25 05:06:33,RU,desktop,1
user_229,wallet_392,192.168.1.60,70.13,contract_call,2025-07-06 01:20:33,IN,tablet,1
user_182,wallet_386,192.168.1.109,182.58,transfer,2025-06-22 17:03:33,RU,desktop,0
user_832,wallet_820,192.168.1.40,128.38,stake,2025-06-29 14:40:33,RU,tablet,0
user_201,wallet_994,192.168.1.40,504.29,stake,2025-08-02 14:03:33,US,tablet,1
user_599,wallet_769,192.168.1.59,210.58,transfer,2025-07-01 13:35:33,UK,desktop,1
user_534,wallet_530,192.168.1.180,701.25,exchange,2025-07-16 09:04:33,US,desktop,0
user_556,wallet_587,192.168.1.107,46.91,exchange,2025-06-28 02:24:33,UK,desktop,0
user_375,wallet_934,192.168.1.55,53.77,contract_call,2025-07-20 13:28:33,DE,tablet,0
user_541,wallet_560,192.168.1.170,15.87,exchange,2025-07-26 14:47:33,US,tablet,0
user_672,wallet_148,192.168.1.88,1209.68,transfer,2025-05-27 18:22:33,US,desktop,1
user_156,wallet_180,192.168.1.64,51.64,contract_call,2025-07-20 06:46:33,DE,mobile,0
user_839,wallet_923,192.168.1.177,110.6,stake,2025-06-15 05:23:33,US,desktop,1
user_472,wallet_179,192.168.1.91,241.37,transfer,2025-06-02 21:47:33,RU,tablet,1
user_674,wallet_602,192.168.1.211,533.43,stake,2025-07-08 16:20:33,IN,desktop,1
user_615,wallet_444,192.168.1.197,251.19,exchange,2025-06-07 05:38:33,DE,desktop,0
user_545,wallet_633,192.168.1.50,272.14,contract_call,2025-05-30 18:25:33,US,desktop,0
user_649,wallet_260,192.168.1.90,156.58,transfer,2025-07-10 22:58:33,UK,mobile,1
user_462,wallet_807,192.168.1.208,328.59,stake,2025-07-29 10:40:33,US,mobile,0
user_458,wallet_675,192.168.1.224,243.38,contract_call,2025-06-05 21:15:33,UK,desktop,0
user_939,wallet_967,192.168.1.76,556.63,contract_call,2025-05-31 05:01:33,DE,mobile,0
user_330,wallet_143,192.168.1.58,252.76,exchange,2025-06-23 11:47:33,CN,tablet,0
user_727,wallet_563,192.168.1.138,249.39,stake,2025-06-23 04:33:33,RU,desktop,0
user_467,wallet_24,192.168.1.204,183.0,stake,2025-07-31 08:18:33,US,desktop,0
user_872,wallet_408,192.168.1.222,12.17,exchange,2025-06-20 23:30:33,UK,desktop,0
user_683,wallet_951,192.168.1.35,344.73,stake,2025-06-03 18:18:33,BR,mobile,1
user_138,wallet_46,192.168.1.60,598.49,transfer,2025-06-29 16:37:33,BR,tablet,0
user_39,wallet_345,192.168.1.71,51.55,transfer,2025-05-31 18:13:33,IN,desktop,1
user_316,wallet_210,192.168.1.83,129.34,contract_call,2025-06-22 00:00:33,US,desktop,0
user_275,wallet_491,192.168.1.42,118.72,stake,2025-07-12 18:59:33,IN,tablet,1
user_395,wallet_373,192.168.1.62,252.33,stake,2025-07-11 20:40:33,BR,desktop,1
user_518,wallet_645,192.168.1.27,38.57,transfer,2025-07-22 11:39:33,RU,desktop,0
user_654,wallet_393,192.168.1.10,600.81,exchange,2025-07-08 12:39:33,US,tablet,0
user_527,wallet_872,192.168.1.83,673.04,exchange,2025-06-07 00:47:33,IN,mobile,0
user_362,wallet_185,192.168.1.5,29.31,contract_call,2025-08-01 19:25:33,DE,desktop,1
user_691,wallet_881,192.168.1.68,2.87,stake,2025-06-05 23:56:33,IN,mobile,0
user_654,wallet_41,192.168.1.187,447.68,transfer,2025-06-23 22:51:33,RU,mobile,1
user_670,wallet_664,192.168.1.184,239.48,contract_call,2025-07-06 10:39:33,IN,desktop,1
user_735,wallet_605,192.168.1.59,1367.86,stake,2025-06-20 00:23:33,CN,desktop,1
user_397,wallet_159,192.168.1.198,199.7,transfer,2025-05-28 15:47:33,IN,tablet,0
user_803,wallet_690,192.168.1.104,10.56,contract_call,2025-06-27 15:25:33,US,desktop,0
user_970,wallet_125,192.168.1.12,218.01,exchange,2025-07-20 22:29:33,BR,tablet,1
user_655,wallet_544,192.168.1.117,295.48,stake,2025-07-29 13:03:33,IN,tablet,1
user_857,wallet_334,192.168.1.100,109.48,stake,2025-06-15 08:28:33,US,desktop,1
user_922,wallet_309,192.168.1.239,193.9,exchange,2025-06-03 09:50:33,IN,desktop,1
user_963,wallet_190,192.168.1.226,77.96,exchange,2025-06-29 23:46:33,RU,mobile,0
user_8,wallet_586,192.168.1.80,271.99,contract_call,2025-06-15 09:36:33,BR,desktop,1
user_432,wallet_138,192.168.1.30,33.84,contract_call,2025-07-04 07:19:33,RU,mobile,1
user_416,wallet_934,192.168.1.201,412.65,stake,2025-05-31 18:51:33,CN,mobile,1
user_853,wallet_928,192.168.1.134,264.89,contract_call,2025-06-01 02:23:33,UK,desktop,0
user_360,wallet_527,192.168.1.128,378.58,stake,2025-07-15 08:54:33,RU,tablet,0
user_652,wallet_626,192.168.1.65,608.7,contract_call,2025-07-14 11:40:33,BR,mobile,1
user_191,wallet_21,192.168.1.63,42.95,exchange,2025-06-13 18:28:33,US,desktop,1
user_596,wallet_402,192.168.1.188,471.57,contract_call,2025-07-17 11:03:33,CN,desktop,1
user_215,wallet_477,192.168.1.51,26.8,contract_call,2025-06-19 17:44:33,CN,desktop,0
user_318,wallet_871,192.168.1.132,75.39,transfer,2025-06-06 13:36:33,RU,tablet,0
user_370,wallet_912,192.168.1.34,670.21,transfer,2025-07-14 03:29:33,RU,mobile,1
user_3,wallet_533,192.168.1.71,75.06,contract_call,2025-07-05 14:22:33,RU,mobile,0
user_430,wallet_339,192.168.1.142,184.12,stake,2025-06-07 12:15:33,IN,desktop,0
user_514,wallet_971,192.168.1.205,284.17,stake,2025-06-20 03:05:33,US,desktop,0
user_210,wallet_792,192.168.1.191,179.29,exchange,2025-07-13 09:17:33,CN,mobile,1
user_40,wallet_684,192.168.1.213,53.88,transfer,2025-06-23 10:30:33,CN,desktop,0
user_687,wallet_21,192.168.1.41,113.64,stake,2025-06-03 04:02:33,RU,mobile,0
user_329,wallet_718,192.168.1.241,148.39,transfer,2025-07-11 13:11:33,IN,tablet,1
user_433,wallet_830,192.168.1.213,413.12,transfer,2025-06-27 18:57:33,IN,mobile,0
user_818,wallet_835,192.168.1.124,29.15,transfer,2025-06-18 19:55:33,BR,mobile,1
user_870,wallet_1,192.168.1.73,49.35,contract_call,2025-06-18 09:50:33,CN,tablet,1
user_980,wallet_559,192.168.1.114,174.52,contract_call,2025-06-16 13:57:33,US,tablet,1
user_361,wallet_692,192.168.1.118,526.83,transfer,2025-07-09 21:09:33,CN,tablet,1
user_81,wallet_632,192.168.1.135,364.44,contract_call,2025-06-05 04:39:33,US,mobile,1
user_165,wallet_74,192.168.1.60,477.48,transfer,2025-06-09 00:37:33,RU,tablet,0
user_288,wallet_515,192.168.1.225,788.86,exchange,2025-07-02 18:34:33,CN,tablet,1
user_735,wallet_570,192.168.1.37,129.08,transfer,2025-07-02 21:07:33,CN,tablet,1
user_373,wallet_949,192.168.1.186,275.9,exchange,2025-05-28 18:19:33,UK,tablet,1
user_124,wallet_355,192.168.1.239,163.36,transfer,2025-06-03 11:14:33,DE,mobile,0
user_405,wallet_113,192.168.1.161,532.73,exchange,2025-07-07 14:28:33,CN,tablet,0
user_499,wallet_316,192.168.1.178,14.81,exchange,2025-06-16 18:37:33,RU,desktop,1
user_889,wallet_818,192.168.1.113,317.13,exchange,2025-06-09 00:50:33,IN,tablet,0
user_654,wallet_344,192.168.1.18,158.95,stake,2025-06-28 22:14:33,RU,mobile,0
user_334,wallet_280,192.168.1.149,108.66,exchange,2025-06-04 20:36:33,RU,mobile,0
user_74,wallet_864,192.168.1.49,63.24,contract_call,2025-07-26 16:28:33,IN,tablet,1
user_974,wallet_518,192.168.1.101,39.0,stake,2025-05-29 17:59:33,BR,desktop,1
user_789,wallet_356,192.168.1.187,288.03,contract_call,2025-08-02 12:52:33,BR,tablet,0
user_346,wallet_988,192.168.1.153,32.97,contract_call,2025-07-04 22:09:33,BR,desktop,1
user_262,wallet_50,192.168.1.95,74.84,exchange,2025-05-30 17:23:33,CN,mobile,1
user_880,wallet_826,192.168.1.38,590.93,stake,2025-06-24 12:51:33,BR,mobile,1
user_935,wallet_180,192.168.1.227,151.79,stake,2025-07-24 12:10:33,BR,desktop,1
user_972,wallet_806,192.168.1.232,203.04,transfer,2025-07-25 06:07:33,CN,tablet,0
user_526,wallet_916,192.168.1.85,412.53,transfer,2025-07-06 23:48:33,BR,mobile,1
user_393,wallet_593,192.168.1.66,37.44,transfer,2025-07-06 05:54:33,RU,tablet,1
user_789,wallet_490,192.168.1.86,927.2,stake,2025-06-17 11:57:33,DE,mobile,1
user_517,wallet_584,192.168.1.157,255.0,contract_call,2025-07-08 16:14:33,IN,tablet,0
user_685,wallet_609,192.168.1.25,95.19,exchange,2025-06-06 09:08:33,UK,tablet,0
user_584,wallet_622,192.168.1.79,37.24,contract_call,2025-07-28 11:45:33,US,desktop,1
user_576,wallet_983,192.168.1.29,267.9,contract_call,2025-06-19 18:05:33,CN,tablet,1
user_641,wallet_988,192.168.1.113,275.16,transfer,2025-06-18 09:13:33,US,tablet,0
user_100,wallet_543,192.168.1.214,100.18,transfer,2025-07-29 19:16:33,DE,tablet,1
user_711,wallet_40,192.168.1.2,196.08,transfer,2025-07-06 17:07:33,DE,tablet,1
user_713,wallet_551,192.168.1.199,55.04,stake,2025-06-25 10:48:33,RU,desktop,1
user_660,wallet_313,192.168.1.201,501.59,transfer,2025-06-14 23:09:33,IN,desktop,0
user_158,wallet_680,192.168.1.45,115.69,stake,2025-05-31 13:58:33,UK,desktop,0
user_274,wallet_416,192.168.1.124,52.31,exchange,2025-06-17 08:42:33,IN,desktop,0
user_761,wallet_764,192.168.1.211,40.78,stake,2025-06-12 10:45:33,BR,desktop,1
user_611,wallet_868,192.168.1.178,575.69,stake,2025-05-28 16:17:33,BR,desktop,0
user_509,wallet_39,192.168.1.186,48.5,transfer,2025-06-10 02:42:33,RU,mobile,0
user_506,wallet_531,192.168.1.146,237.57,contract_call,2025-08-02 15:02:33,CN,tablet,1
user_633,wallet_940,192.168.1.156,1871.77,stake,2025-06-30 05:48:33,BR,mobile,0
user_659,wallet_452,192.168.1.83,50.49,transfer,2025-06-06 04:29:33,DE,desktop,0
user_151,wallet_220,192.168.1.157,303.85,stake,2025-07-12 20:31:33,CN,mobile,0
user_133,wallet_834,192.168.1.77,176.54,contract_call,2025-07-24 07:03:33,US,tablet,1
user_929,wallet_612,192.168.1.200,309.85,transfer,2025-07-22 07:49:33,BR,mobile,0
user_102,wallet_227,192.168.1.133,290.83,transfer,2025-06-12 23:36:33,RU,mobile,0
user_694,wallet_520,192.168.1.132,217.25,stake,2025-07-18 14:51:33,US,tablet,0
user_400,wallet_883,192.168.1.222,181.17,contract_call,2025-06-08 12:18:33,BR,desktop,1
user_6,wallet_736,192.168.1.133,43.37,contract_call,2025-07-17 11:05:33,RU,tablet,0
user_829,wallet_543,192.168.1.2,33.24,transfer,2025-07-30 04:54:33,DE,mobile,1
user_311,wallet_335,192.168.1.210,91.91,transfer,2025-06-29 12:47:33,DE,mobile,0
user_783,wallet_226,192.168.1.93,45.21,exchange,2025-06-17 03:29:33,CN,tablet,1
user_803,wallet_21,192.168.1.129,396.21,contract_call,2025-06-09 23:04:33,RU,tablet,1
user_679,wallet_220,192.168.1.82,241.22,stake,2025-06-17 06:52:33,BR,desktop,0
user_44,wallet_450,192.168.1.236,18.05,transfer,2025-07-07 00:35:33,CN,tablet,1
user_972,wallet_602,192.168.1.161,873.32,stake,2025-06-03 04:42:33,US,tablet,0
user_16,wallet_148,192.168.1.43,399.06,exchange,2025-06-10 11:58:33,UK,desktop,0
user_535,wallet_544,192.168.1.195,419.91,exchange,2025-08-01 08:42:33,DE,mobile,1
user_510,wallet_874,192.168.1.99,198.11,exchange,2025-06-08 22:52:33,US,desktop,1
user_52,wallet_572,192.168.1.159,510.21,exchange,2025-06-04 03:59:33,CN,tablet,0
user_416,wallet_66,192.168.1.226,67.26,stake,2025-08-03 02:55:33,RU,desktop,1
user_234,wallet_446,192.168.1.79,315.65,exchange,2025-06-18 08:17:33,CN,mobile,0
user_73,wallet_795,192.168.1.149,280.13,stake,2025-08-02 06:00:33,BR,desktop,1
user_407,wallet_603,192.168.1.173,346.99,transfer,2025-06-17 17:42:33,BR,mobile,1
user_969,wallet_179,192.168.1.132,294.31,transfer,2025-08-03 10:11:33,US,desktop,0
user_525,wallet_843,192.168.1.36,161.0,exchange,2025-06-20 13:34:33,BR,tablet,0
user_353,wallet_408,192.168.1.90,290.02,contract_call,2025-07-21 19:22:33,US,desktop,0
user_10,wallet_335,192.168.1.84,857.4,stake,2025-07-29 21:13:33,CN,mobile,0
user_944,wallet_295,192.168.1.45,400.49,transfer,2025-07-31 22:15:33,IN,desktop,0
user_7,wallet_543,192.168.1.146,498.83,exchange,2025-08-01 04:06:33,BR,tablet,1
user_757,wallet_521,192.168.1.70,67.55,stake,2025-05-27 23:30:33,BR,desktop,0
user_505,wallet_503,192.168.1.239,939.23,contract_call,2025-07-31 23:26:33,CN,desktop,1
user_188,wallet_749,192.168.1.36,103.38,contract_call,2025-06-19 00:05:33,BR,mobile,0
user_959,wallet_37,192.168.1.197,232.36,exchange,2025-06-26 16:37:33,IN,mobile,1
user_5,wallet_132,192.168.1.230,285.13,transfer,2025-05-28 15:41:33,IN,tablet,0
user_376,wallet_334,192.168.1.147,293.31,transfer,2025-06-27 07:56:33,UK,mobile,1
user_559,wallet_890,192.168.1.41,247.34,stake,2025-08-01 00:51:33,US,mobile,1
user_828,wallet_387,192.168.1.159,875.73,stake,2025-07-02 14:35:33,IN,mobile,1
user_963,wallet_193,192.168.1.19,604.64,contract_call,2025-06-16 04:36:33,IN,tablet,0
user_288,wallet_367,192.168.1.156,247.18,stake,2025-06-24 03:09:33,BR,tablet,1
user_328,wallet_469,192.168.1.220,20.66,contract_call,2025-07-29 18:11:33,RU,desktop,1
user_816,wallet_170,192.168.1.237,133.34,contract_call,2025-07-07 21:59:33,RU,tablet,0
user_975,wallet_70,192.168.1.161,80.96,contract_call,2025-08-02 04:57:33,US,desktop,0
user_770,wallet_355,192.168.1.144,1434.18,contract_call,2025-07-01 21:00:33,US,tablet,1
user_167,wallet_629,192.168.1.166,77.73,stake,2025-07-30 12:31:33,RU,desktop,1
user_468,wallet_634,192.168.1.222,94.93,contract_call,2025-08-02 10:21:33,US,tablet,1
user_863,wallet_668,192.168.1.159,98.84,contract_call,2025-08-01 09:24:33,CN,tablet,0
user_785,wallet_875,192.168.1.184,896.83,transfer,2025-07-23 06:14:33,UK,desktop,1
user_729,wallet_87,192.168.1.90,182.78,stake,2025-07-04 21:41:33,DE,mobile,1
user_182,wallet_843,192.168.1.73,373.71,exchange,2025-05-31 13:23:33,BR,mobile,1
user_454,wallet_991,192.168.1.249,147.99,transfer,2025-05-30 21:54:33,US,tablet,0
user_629,wallet_155,192.168.1.203,40.69,exchange,2025-07-08 07:53:33,CN,desktop,0
user_243,wallet_155,192.168.1.138,2.69,transfer,2025-07-18 06:20:33,BR,desktop,0
user_847,wallet_712,192.168.1.51,108.77,transfer,2025-07-09 14:52:33,DE,tablet,1
user_182,wallet_309,192.168.1.3,495.18,exchange,2025-06-11 03:41:33,DE,mobile,1
user_182,wallet_58,192.168.1.40,5.76,contract_call,2025-07-19 14:23:33,US,tablet,1
user_24,wallet_298,192.168.1.192,545.33,transfer,2025-07-05 19:04:33,US,tablet,1
user_206,wallet_237,192.168.1.192,6.35,contract_call,2025-05-29 15:27:33,RU,desktop,0
user_148,wallet_794,192.168.1.83,61.19,contract_call,2025-07-03 02:19:33,US,mobile,0
user_959,wallet_524,192.168.1.246,64.66,transfer,2025-06-02 04:23:33,CN,tablet,0
user_450,wallet_585,192.168.1.10,236.5,contract_call,2025-05-30 22:27:33,US,desktop,0
user_294,wallet_60,192.168.1.173,472.49,exchange,2025-06-10 21:29:33,CN,tablet,0
user_876,wallet_658,192.168.1.232,171.72,exchange,2025-06-21 04:55:33,UK,mobile,1
user_788,wallet_55,192.168.1.211,281.54,transfer,2025-05-27 15:44:33,UK,tablet,1
user_597,wallet_490,192.168.1.38,56.74,contract_call,2025-06-15 07:21:33,DE,mobile,0
user_361,wallet_221,192.168.1.146,114.73,contract_call,2025-06-02 15:34:33,UK,desktop,1
user_299,wallet_434,192.168.1.101,185.48,transfer,2025-07-06 23:16:33,US,desktop,1
user_693,wallet_107,192.168.1.95,530.66,contract_call,2025-07-15 09:48:33,DE,desktop,0
user_225,wallet_816,192.168.1.217,461.98,contract_call,2025-07-24 20:22:33,US,mobile,1
user_36,wallet_633,192.168.1.16,494.74,exchange,2025-07-04 23:18:33,RU,desktop,0
user_673,wallet_961,192.168.1.159,17.77,exchange,2025-06-13 02:44:33,CN,mobile,1
user_394,wallet_432,192.168.1.206,241.86,transfer,2025-06-13 19:42:33,IN,tablet,0
user_132,wallet_114,192.168.1.34,290.46,contract_call,2025-06-15 00:35:33,US,desktop,0
user_720,wallet_959,192.168.1.72,144.07,stake,2025-07-17 15:29:33,RU,tablet,1
user_172,wallet_423,192.168.1.199,136.36,stake,2025-07-29 15:29:33,CN,tablet,1
user_427,wallet_899,192.168.1.192,220.67,stake,2025-06-25 19:47:33,RU,mobile,0
user_619,wallet_46,192.168.1.133,5.55,transfer,2025-07-29 03:24:33,CN,tablet,1
user_688,wallet_983,192.168.1.91,50.04,exchange,2025-06-06 20:20:33,DE,mobile,1
user_976,wallet_611,192.168.1.119,173.26,stake,2025-06-15 23:10:33,US,mobile,1
user_298,wallet_91,192.168.1.238,633.29,stake,2025-08-02 00:23:33,IN,mobile,1
user_272,wallet_411,192.168.1.36,1043.43,stake,2025-06-26 05:41:33,DE,desktop,0
user_512,wallet_80,192.168.1.223,185.52,exchange,2025-06-26 14:48:33,BR,tablet,0
user_706,wallet_183,192.168.1.46,113.17,exchange,2025-05-30 00:51:33,US,desktop,0
user_281,wallet_614,192.168.1.202,321.95,transfer,2025-07-23 10:38:33,DE,tablet,0
user_813,wallet_479,192.168.1.165,400.08,stake,2025-06-18 03:50:33,RU,tablet,0
user_833,wallet_398,192.168.1.46,207.31,exchange,2025-05-28 04:38:33,RU,mobile,0
user_141,wallet_900,192.168.1.253,351.06,contract_call,2025-07-13 12:00:33,US,tablet,1
user_683,wallet_951,192.168.1.48,603.11,stake,2025-06-12 23:10:33,CN,tablet,0
user_255,wallet_170,192.168.1.40,284.79,stake,2025-07-27 07:46:33,BR,mobile,0
user_990,wallet_861,192.168.1.111,972.86,contract_call,2025-07-25 00:46:33,DE,mobile,1
user_743,wallet_648,192.168.1.64,256.76,contract_call,2025-06-09 06:22:33,US,tablet,1
user_348,wallet_93,192.168.1.166,366.27,stake,2025-06-08 18:39:33,CN,tablet,0
user_63,wallet_606,192.168.1.163,84.19,contract_call,2025-07-17 06:13:33,RU,desktop,0
user_415,wallet_963,192.168.1.104,66.84,stake,2025-05-27 01:11:33,IN,tablet,1
user_444,wallet_291,192.168.1.234,60.17,transfer,2025-06-22 08:15:33,IN,mobile,1
user_882,wallet_65,192.168.1.38,376.27,transfer,2025-07-31 16:52:33,DE,mobile,0
user_843,wallet_115,192.168.1.85,27.52,stake,2025-06-04 21:15:33,US,mobile,1
user_300,wallet_716,192.168.1.155,250.18,contract_call,2025-06-18 14:34:33,UK,desktop,1
user_955,wallet_449,192.168.1.103,71.97,exchange,2025-07-22 13:57:33,US,desktop,1
user_52,wallet_786,192.168.1.49,51.2,stake,2025-07-07 13:48:33,RU,tablet,0
user_786,wallet_746,192.168.1.234,134.99,stake,2025-06-19 19:29:33,RU,tablet,1
user_521,wallet_314,192.168.1.102,26.48,contract_call,2025-05-29 14:45:33,RU,tablet,1
user_90,wallet_869,192.168.1.180,277.2,stake,2025-07-30 03:36:33,CN,tablet,0
user_685,wallet_397,192.168.1.164,48.88,exchange,2025-06-25 15:12:33,DE,mobile,0
user_910,wallet_293,192.168.1.89,840.66,transfer,2025-07-18 12:25:33,BR,tablet,1
user_727,wallet_441,192.168.1.107,307.83,stake,2025-06-22 17:44:33,DE,desktop,0
user_319,wallet_252,192.168.1.87,171.72,stake,2025-06-16 17:52:33,CN,mobile,1
user_544,wallet_531,192.168.1.208,215.95,exchange,2025-07-23 04:12:33,RU,desktop,0
user_501,wallet_983,192.168.1.51,8.06,transfer,2025-07-13 00:39:33,DE,tablet,1
user_459,wallet_278,192.168.1.103,207.3,stake,2025-06-07 05:15:33,BR,mobile,1
user_364,wallet_607,192.168.1.184,136.63,contract_call,2025-06-21 03:23:33,US,tablet,1
user_968,wallet_635,192.168.1.122,458.0,transfer,2025-07-16 03:18:33,UK,mobile,1
user_785,wallet_28,192.168.1.135,484.65,exchange,2025-06-13 09:25:33,DE,tablet,1
user_840,wallet_692,192.168.1.201,876.29,exchange,2025-06-29 12:03:33,RU,tablet,0
user_21,wallet_49,192.168.1.239,864.14,exchange,2025-06-03 20:09:33,BR,mobile,1
user_301,wallet_326,192.168.1.128,10.35,stake,2025-06-07 15:56:33,US,tablet,0
user_432,wallet_590,192.168.1.80,161.83,transfer,2025-05-27 20:55:33,IN,tablet,0
user_517,wallet_768,192.168.1.95,345.61,transfer,2025-08-03 03:48:33,BR,desktop,0
user_256,wallet_92,192.168.1.214,214.1,contract_call,2025-07-09 16:31:33,RU,mobile,0
user_830,wallet_85,192.168.1.84,191.09,transfer,2025-06-23 04:30:33,RU,tablet,0
user_842,wallet_636,192.168.1.52,415.15,stake,2025-06-03 09:02:33,RU,mobile,1
user_780,wallet_526,192.168.1.55,527.1,contract_call,2025-08-01 15:54:33,IN,tablet,0
user_35,wallet_197,192.168.1.153,101.13,stake,2025-07-30 02:40:33,UK,mobile,0
